order_id,customer_id,order_date,amount,status
1377,6,2023-09-23,382.43,Shipped
1378,981,2024-11-18,528.37,Pending
1379,993,2025-05-10,968.53,Shipped
1380,190,2023-07-23,875.03,Pending
1381,551,2024-09-15,787.02,Shipped
1382,312,2024-05-11,845.75,Pending
1383,447,2024-08-06,310.22,Shipped
1384,856,2025-01-01,748.36,Delivered
1385,459,2024-08-29,598.63,Delivered
1386,760,2024-12-08,96.67,Cancelled
1387,679,2024-07-08,224.73,Pending
1388,375,2024-01-31,635.7,Shipped
1389,810,2025-04-22,378.02,Delivered
1390,328,2023-10-22,607.09,Pending
1391,746,2025-01-21,364.6,Cancelled
1392,538,2023-07-03,486.17,Cancelled
1393,238,2023-12-17,846.47,Delivered
1394,162,2023-11-15,248.34,Pending
1395,569,2024-01-23,428.99,Delivered
1396,993,2025-03-14,703.97,Cancelled
1397,908,2025-05-27,286.98,Cancelled
1398,332,2024-10-18,426.4,Delivered
1399,121,2023-09-16,320.21,Cancelled
1400,889,2025-01-24,335.44,Delivered
1401,656,2023-07-27,394.24,Shipped
1402,590,2023-10-01,661.13,Shipped
1403,444,2025-05-25,856.17,Delivered
1404,906,2024-01-26,774.18,Cancelled
1405,440,2024-10-23,788.24,Pending
1406,761,2024-05-21,573.72,Shipped
1407,431,2025-03-11,645.68,Shipped
1408,566,2025-04-30,633.72,Pending
1409,67,2025-02-13,150.62,Shipped
1410,266,2024-08-01,574.84,Cancelled
1411,380,2025-04-01,766.9,Pending
1412,963,2023-09-22,990.91,Shipped
1413,315,2023-08-02,926.64,Delivered
1414,564,2024-09-26,715.72,Pending
1415,548,2023-11-13,166.86,Cancelled
1416,586,2024-09-09,208.23,Pending
1417,161,2024-11-15,651.63,Delivered
1418,494,2024-07-09,623.36,Shipped
1419,900,2025-01-09,356.24,Cancelled
1420,497,2023-07-25,611.85,Shipped
1421,180,2025-05-21,555.6,Pending
1422,185,2023-12-03,985.37,Delivered
1423,614,2023-10-13,178.28,Cancelled
1424,24,2025-05-23,683.22,Pending
1425,148,2023-11-21,170.89,Cancelled
1426,174,2025-02-20,319.55,Shipped
1427,624,2024-01-27,79.53,Shipped
1428,24,2024-06-16,221.22,Pending
1429,130,2024-04-23,542.3,Shipped
1430,832,2024-05-17,576.54,Shipped
1431,547,2023-07-08,61.95,Shipped
1432,838,2024-12-31,919.44,Cancelled
1433,918,2025-06-12,324.84,Delivered
1434,203,2024-08-26,131.98,Cancelled
1435,79,2024-12-02,774.17,Shipped
1436,831,2025-01-17,21.23,Pending
1437,23,2024-06-25,88.89,Shipped
1438,694,2024-11-20,205.69,Shipped
1439,497,2024-11-21,430.18,Delivered
1440,729,2024-05-05,804.39,Cancelled
1441,610,2024-01-26,376.8,Pending
1442,828,2025-01-24,380.09,Delivered
1443,729,2024-04-11,872.93,Delivered
1444,410,2024-10-05,670.03,Shipped
1445,244,2023-11-24,500.45,Delivered
1446,925,2024-01-25,437.94,Delivered
1447,69,2023-11-27,566.64,Cancelled
1448,300,2024-10-06,931.58,Delivered
1449,585,2024-02-22,91.53,Cancelled
1450,602,2023-08-16,595.51,Pending
1451,655,2024-06-20,527.03,Shipped
1452,399,2023-12-03,683.14,Shipped
1453,298,2024-10-13,923.34,Delivered
1454,727,2024-02-17,991.96,Delivered
1455,946,2024-09-17,304.24,Pending
1456,648,2024-09-09,930.1,Pending
1457,575,2023-11-11,737.94,Cancelled
1458,721,2023-08-22,928.28,Delivered
1459,103,2023-07-28,21.95,Shipped
1460,169,2024-07-27,188.88,Delivered
1461,487,2024-01-27,968.92,Cancelled
1462,320,2025-01-19,792.18,Delivered
1463,825,2024-08-19,824.02,Delivered
1464,859,2023-06-22,139.88,Delivered
1465,407,2024-09-28,623.38,Shipped
1466,431,2024-04-17,420.83,Delivered
1467,432,2024-12-23,559.68,Shipped
1468,750,2024-01-15,541.41,Pending
1469,830,2025-06-05,245.36,Pending
1470,911,2023-08-21,441.74,Delivered
1471,892,2023-07-04,872.94,Delivered
1472,438,2024-12-09,265.19,Shipped
1473,727,2024-12-31,279.95,Pending
1474,692,2023-07-31,691.42,Shipped
1475,905,2024-02-03,322.36,Pending
1476,411,2024-11-12,786.66,Pending
1477,310,2025-06-13,621.81,Shipped
1478,209,2024-04-24,825.81,Shipped
1479,747,2024-05-08,333.4,Cancelled
1480,800,2023-10-22,331.35,Shipped
1481,122,2023-12-23,505.47,Delivered
1482,518,2025-03-16,542.34,Cancelled
1483,723,2024-06-06,908.77,Pending
1484,830,2025-03-03,804.67,Pending
1485,788,2024-12-21,485.29,Delivered
1486,82,2023-07-26,670.89,Pending
1487,398,2023-10-06,706.2,Delivered
1488,641,2023-09-07,780.43,Pending
1489,189,2024-06-12,122.62,Shipped
1490,314,2023-12-13,416.13,Pending
1491,835,2024-06-08,996.95,Delivered
1492,98,2025-03-29,247.32,Delivered
1493,841,2023-08-05,136.11,Delivered
1494,415,2024-03-21,519.29,Delivered
1495,47,2024-07-02,192.03,Shipped
1496,549,2024-10-29,29.47,Cancelled
1497,88,2024-08-04,460.35,Cancelled
1498,694,2023-09-26,967.57,Shipped
1499,853,2024-07-05,377.66,Shipped
1500,276,2025-01-26,142.05,Cancelled
1501,930,2024-11-28,243.01,Delivered
1502,941,2024-12-25,539.95,Shipped
1503,952,2024-09-27,213.35,Delivered
1504,611,2023-08-16,729.28,Pending
1505,98,2023-08-09,33.68,Delivered
1506,552,2023-08-13,501.43,Shipped
1507,798,2024-04-06,420.38,Delivered
1508,305,2024-05-07,242.87,Cancelled
1509,489,2024-10-28,16.53,Cancelled
1510,246,2024-08-01,603.19,Pending
1511,402,2024-07-28,380.72,Pending
1512,812,2024-08-03,551.32,Delivered
1513,657,2024-11-17,26.65,Pending
1514,494,2025-06-10,282.92,Delivered
1515,908,2023-08-10,850.29,Delivered
1516,471,2025-02-21,188.99,Cancelled
1517,533,2024-09-04,221.38,Cancelled
1518,109,2024-11-30,570.56,Delivered
1519,744,2024-04-26,691.68,Pending
1520,622,2024-09-20,939.76,Cancelled
1521,922,2025-05-21,385.21,Delivered
1522,229,2024-02-16,372.35,Delivered
1523,319,2025-04-10,349.49,Delivered
1524,240,2024-07-08,346.01,Cancelled
1525,519,2024-10-17,984.73,Cancelled
1526,394,2024-07-11,695.12,Delivered
1527,239,2025-03-02,140.67,Cancelled
1528,950,2024-07-09,500.86,Cancelled
1529,139,2023-08-01,450.98,Pending
1530,110,2024-12-16,983.69,Cancelled
1531,864,2023-10-24,250.52,Delivered
1532,921,2025-05-09,147.99,Shipped
1533,730,2025-03-02,690.15,Pending
1534,86,2024-10-31,292.47,Shipped
1535,32,2024-09-25,362.99,Shipped
1536,654,2023-09-08,337.81,Shipped
1537,731,2023-07-31,118.57,Pending
1538,802,2024-08-03,981.43,Cancelled
1539,515,2024-10-11,146.47,Delivered
1540,491,2025-05-14,748.18,Shipped
1541,8,2025-02-23,943.31,Shipped
1542,851,2023-07-11,24.56,Pending
1543,698,2024-08-04,74.93,Cancelled
1544,657,2024-05-28,920.36,Pending
1545,222,2023-12-28,106.38,Delivered
1546,385,2024-11-22,816.31,Pending
1547,269,2024-05-26,315.87,Cancelled
1548,23,2025-01-13,931.01,Cancelled
1549,974,2025-04-21,368.41,Cancelled
1550,761,2024-01-30,84.25,Delivered
1551,646,2025-02-23,189.16,Pending
1552,373,2025-06-03,483.34,Cancelled
1553,342,2024-09-20,291.93,Cancelled
1554,151,2023-11-19,803.04,Delivered
1555,227,2025-02-19,115.44,Delivered
1556,629,2024-11-03,502.21,Pending
1557,466,2025-03-02,965.43,Delivered
1558,319,2023-12-03,855.71,Cancelled
1559,394,2025-02-04,391.94,Shipped
1560,581,2023-10-17,982.84,Cancelled
1561,709,2024-03-02,816.63,Delivered
1562,428,2024-07-12,785.37,Cancelled
1563,443,2024-12-07,421.18,Delivered
1564,823,2024-07-15,976.95,Pending
1565,931,2025-05-17,694.77,Cancelled
1566,643,2024-03-10,320.16,Pending
1567,638,2023-08-18,680.1,Pending
1568,50,2025-02-22,76.05,Cancelled
1569,625,2025-03-06,229.06,Cancelled
1570,242,2023-09-25,243.72,Delivered
1571,52,2025-04-07,976.3,Cancelled
1572,788,2023-12-28,191.87,Pending
1573,533,2024-03-14,148.53,Delivered
1574,125,2024-08-09,74.0,Delivered
1575,590,2024-08-16,789.66,Cancelled
1576,82,2023-10-24,618.19,Cancelled
1577,364,2025-03-04,613.39,Delivered
1578,635,2024-09-10,611.5,Delivered
1579,398,2024-12-08,957.57,Shipped
1580,929,2024-07-09,506.28,Delivered
1581,742,2025-01-08,321.82,Pending
1582,38,2024-05-21,409.98,Cancelled
1583,606,2023-07-13,750.95,Delivered
1584,537,2024-03-09,811.54,Delivered
1585,509,2024-08-17,762.71,Delivered
1586,420,2025-04-25,898.36,Shipped
1587,979,2023-06-27,36.09,Pending
1588,790,2024-08-01,248.55,Pending
1589,339,2025-04-08,45.36,Cancelled
1590,93,2024-06-16,603.09,Delivered
1591,928,2024-09-08,248.46,Delivered
1592,414,2025-02-12,524.07,Delivered
1593,332,2025-03-09,377.99,Delivered
1594,952,2024-06-01,961.59,Pending
1595,426,2023-10-17,661.64,Pending
1596,6,2025-05-22,184.91,Shipped
1597,363,2024-05-22,231.04,Cancelled
1598,84,2023-08-14,18.1,Pending
1599,231,2025-06-07,966.6,Pending
1600,295,2024-12-24,388.74,Pending
1601,152,2024-03-02,17.17,Delivered
1602,931,2024-06-27,203.82,Shipped
1603,422,2024-05-26,577.57,Pending
1604,588,2025-03-27,182.39,Pending
1605,315,2024-10-20,331.94,Cancelled
1606,938,2024-04-23,223.94,Pending
1607,510,2023-08-19,853.14,Cancelled
1608,653,2023-11-19,85.71,Cancelled
1609,483,2024-03-01,91.21,Delivered
1610,905,2023-11-16,236.94,Cancelled
1611,930,2024-07-21,328.11,Cancelled
1612,474,2024-02-27,542.36,Delivered
1613,589,2024-10-06,45.26,Shipped
1614,149,2024-03-04,490.39,Pending
1615,872,2025-03-21,660.79,Shipped
1616,735,2025-03-14,440.35,Delivered
1617,29,2024-03-26,525.18,Pending
1618,539,2025-05-30,517.5,Shipped
1619,183,2024-07-18,287.35,Shipped
1620,797,2024-09-27,855.67,Pending
1621,820,2024-10-02,625.12,Cancelled
1622,179,2024-02-10,548.82,Shipped
1623,100,2025-05-16,989.37,Shipped
1624,798,2024-10-15,476.28,Delivered
1625,517,2025-04-23,426.77,Pending
1626,329,2023-10-15,932.85,Cancelled
1627,256,2025-04-25,661.14,Delivered
1628,847,2023-11-18,962.44,Cancelled
1629,532,2024-03-10,409.16,Pending
1630,529,2023-08-27,907.08,Pending
1631,897,2023-08-26,752.14,Delivered
1632,89,2024-12-07,538.69,Cancelled
1633,168,2023-09-07,898.43,Delivered
1634,741,2024-01-01,220.39,Pending
1635,448,2025-01-19,672.31,Cancelled
1636,121,2024-02-02,79.61,Shipped
1637,139,2025-04-27,238.96,Pending
1638,181,2023-12-11,971.81,Delivered
1639,177,2024-02-11,81.01,Cancelled
1640,54,2023-09-13,532.23,Cancelled
1641,641,2024-02-14,486.1,Pending
1642,699,2024-07-26,439.59,Delivered
1643,766,2024-10-27,669.85,Delivered
1644,637,2024-12-02,160.26,Pending
1645,435,2024-01-01,434.5,Cancelled
1646,954,2024-11-22,816.72,Pending
1647,893,2024-02-05,456.54,Shipped
1648,845,2024-11-06,461.72,Delivered
1649,710,2023-10-02,536.79,Pending
1650,274,2023-12-31,678.81,Delivered
1651,699,2024-04-29,821.17,Delivered
1652,740,2023-12-03,584.13,Delivered
1653,319,2023-07-29,69.29,Shipped
1654,746,2023-10-19,786.4,Pending
1655,993,2023-09-12,311.76,Pending
1656,677,2025-04-05,479.88,Cancelled
1657,521,2024-01-07,167.45,Shipped
1658,195,2025-04-24,438.38,Cancelled
1659,170,2024-10-10,665.41,Delivered
1660,981,2024-06-20,895.59,Cancelled
1661,700,2023-07-04,884.68,Delivered
1662,324,2024-09-28,153.39,Pending
1663,29,2024-12-15,41.99,Shipped
1664,723,2025-02-27,435.48,Delivered
1665,569,2025-06-04,653.99,Shipped
1666,250,2023-10-05,69.46,Pending
1667,348,2023-10-11,156.85,Cancelled
1668,835,2024-05-04,874.31,Cancelled
1669,491,2023-08-14,704.81,Pending
1670,379,2023-12-21,499.62,Delivered
1671,821,2025-01-31,755.2,Cancelled
1672,259,2024-05-16,518.23,Shipped
1673,519,2023-06-26,219.88,Delivered
1674,142,2024-10-17,684.81,Pending
1675,769,2024-10-31,659.69,Delivered
1676,566,2024-06-14,649.72,Cancelled
1677,992,2024-10-08,666.61,Delivered
1678,478,2024-04-25,318.84,Pending
1679,2,2025-02-27,543.06,Pending
1680,681,2024-03-06,39.51,Delivered
1681,41,2023-12-25,444.41,Pending
1682,240,2024-01-19,856.29,Shipped
1683,808,2023-11-07,336.01,Shipped
1684,330,2024-05-25,837.74,Shipped
1685,472,2024-02-22,430.0,Delivered
1686,439,2023-09-10,613.25,Pending
1687,837,2023-09-18,879.6,Cancelled
1688,299,2024-10-30,582.69,Shipped
1689,130,2025-04-28,257.21,Delivered
1690,422,2024-05-08,625.46,Cancelled
1691,593,2024-12-19,724.76,Pending
1692,532,2024-12-20,114.64,Shipped
1693,173,2023-09-21,441.3,Shipped
1694,234,2025-06-07,161.02,Cancelled
1695,950,2025-01-14,229.39,Shipped
1696,251,2024-08-23,664.41,Cancelled
1697,556,2024-06-23,312.46,Delivered
1698,937,2024-11-15,237.01,Cancelled
1699,716,2025-04-10,178.01,Cancelled
1700,308,2024-05-20,287.48,Delivered
1701,774,2023-08-16,534.84,Delivered
1702,929,2024-05-06,750.43,Shipped
1703,962,2024-12-09,248.3,Cancelled
1704,853,2023-09-06,537.0,Cancelled
1705,311,2025-03-13,90.63,Shipped
1706,506,2024-03-13,201.95,Cancelled
1707,878,2024-08-28,137.72,Pending
1708,400,2024-12-10,850.18,Cancelled
1709,702,2025-04-13,730.91,Pending
1710,37,2023-09-15,109.82,Shipped
1711,296,2024-09-17,520.3,Cancelled
1712,972,2024-01-09,428.84,Cancelled
1713,451,2024-01-13,137.06,Cancelled
1714,699,2024-08-21,236.16,Cancelled
1715,345,2024-04-07,794.19,Delivered
1716,17,2025-02-12,284.18,Delivered
1717,211,2025-04-25,548.61,Delivered
1718,358,2024-04-26,617.71,Cancelled
1719,731,2024-01-19,328.81,Pending
1720,389,2023-11-13,133.43,Pending
1721,111,2023-10-02,151.56,Cancelled
1722,806,2024-08-22,407.55,Pending
1723,275,2023-08-29,694.37,Pending
1724,237,2025-02-12,118.52,Shipped
1725,462,2024-09-05,27.15,Cancelled
1726,164,2024-09-19,608.99,Delivered
1727,550,2025-02-03,129.64,Cancelled
1728,78,2023-10-29,909.62,Cancelled
1729,261,2024-11-18,108.03,Pending
1730,871,2023-11-09,344.91,Pending
1731,533,2024-12-03,318.04,Delivered
1732,536,2024-11-18,580.26,Pending
1733,281,2024-12-01,853.8,Pending
1734,557,2024-08-21,859.8,Pending
1735,503,2023-12-24,408.18,Delivered
1736,492,2025-04-21,237.06,Cancelled
1737,67,2024-07-06,617.33,Shipped
1738,949,2024-10-12,255.47,Pending
1739,172,2023-07-30,752.82,Shipped
1740,996,2025-03-17,544.13,Shipped
1741,427,2024-01-20,37.49,Shipped
1742,360,2023-08-14,163.47,Cancelled
1743,801,2025-05-26,461.69,Delivered
1744,720,2023-08-30,79.13,Pending
1745,703,2023-09-10,172.12,Delivered
1746,249,2024-08-30,955.4,Shipped
1747,68,2025-02-13,663.31,Cancelled
1748,672,2025-06-10,564.3,Delivered
1749,708,2023-12-13,55.13,Pending
1750,384,2025-03-14,267.95,Delivered
1751,538,2024-06-06,788.6,Delivered
1752,453,2024-07-18,198.1,Cancelled
1753,795,2024-04-23,977.68,Shipped
1754,494,2025-04-19,920.52,Delivered
1755,705,2024-06-27,738.02,Pending
1756,876,2024-07-10,369.88,Cancelled
1757,754,2025-05-16,943.7,Cancelled
1758,359,2024-01-28,444.86,Cancelled
1759,59,2024-02-14,766.09,Pending
1760,551,2024-12-03,708.39,Delivered
1761,204,2024-05-14,539.92,Pending
1762,392,2024-07-08,151.13,Pending
1763,655,2023-10-28,764.58,Cancelled
1764,399,2025-02-11,658.97,Pending
1765,529,2024-10-28,136.33,Shipped
1766,167,2023-12-27,32.44,Delivered
1767,459,2025-05-29,359.01,Shipped
1768,727,2025-04-24,826.88,Shipped
1769,670,2025-05-07,263.86,Pending
1770,220,2023-10-31,154.0,Delivered
1771,929,2023-12-17,661.99,Shipped
1772,12,2024-02-17,614.32,Cancelled
1773,846,2025-04-23,74.9,Pending
1774,888,2024-11-03,127.79,Cancelled
1775,612,2024-03-18,556.79,Cancelled
1776,350,2024-03-13,813.44,Pending
1777,314,2025-05-09,728.37,Shipped
1778,329,2023-11-05,417.88,Pending
1779,459,2025-01-28,414.3,Shipped
1780,943,2024-01-28,397.43,Shipped
1781,563,2024-07-03,137.94,Delivered
1782,567,2024-03-08,966.08,Pending
1783,97,2025-06-02,209.98,Cancelled
1784,267,2023-06-26,271.22,Delivered
1785,151,2024-05-07,193.95,Shipped
1786,739,2024-01-09,597.43,Delivered
1787,276,2024-04-23,16.5,Delivered
1788,718,2025-05-16,176.03,Pending
1789,821,2024-11-13,937.79,Delivered
1790,716,2025-01-09,389.81,Delivered
1791,675,2025-04-26,551.37,Cancelled
1792,133,2024-11-05,307.04,Shipped
1793,383,2023-10-07,250.09,Pending
1794,724,2024-12-04,614.55,Delivered
1795,317,2023-07-17,166.68,Delivered
1796,998,2024-08-31,282.95,Cancelled
1797,467,2023-12-04,832.52,Cancelled
1798,406,2024-10-28,29.01,Pending
1799,800,2024-05-09,83.57,Pending
1800,316,2024-03-13,715.42,Shipped
1801,66,2024-12-30,116.46,Delivered
1802,178,2024-09-30,624.66,Cancelled
1803,914,2023-07-04,667.67,Delivered
1804,646,2025-03-31,561.09,Pending
1805,356,2024-01-30,666.86,Pending
1806,237,2024-12-01,925.95,Shipped
1807,8,2023-12-23,850.31,Delivered
1808,200,2024-06-22,185.98,Cancelled
1809,449,2025-02-26,200.3,Delivered
1810,474,2023-11-22,950.22,Delivered
1811,860,2023-12-27,246.77,Delivered
1812,94,2024-08-31,40.86,Shipped
1813,693,2025-03-30,981.98,Delivered
1814,271,2024-01-23,91.43,Shipped
1815,516,2024-08-03,290.12,Cancelled
1816,977,2024-01-31,604.13,Cancelled
1817,315,2024-03-22,316.13,Pending
1818,698,2024-07-10,122.56,Delivered
1819,427,2025-04-28,251.51,Delivered
1820,310,2025-05-18,741.2,Delivered
1821,597,2025-05-13,966.74,Delivered
1822,116,2024-07-27,19.46,Pending
1823,46,2024-07-19,84.71,Cancelled
1824,627,2024-08-30,220.9,Shipped
1825,456,2025-04-29,943.06,Pending
1826,295,2024-06-12,134.0,Cancelled
1827,44,2023-12-12,308.94,Pending
1828,195,2023-09-02,243.65,Pending
1829,936,2023-11-16,694.16,Delivered
1830,268,2024-02-06,690.3,Shipped
1831,900,2024-10-09,652.02,Delivered
1832,29,2024-06-22,634.18,Shipped
1833,391,2024-10-08,923.22,Delivered
1834,146,2024-07-14,715.52,Delivered
1835,597,2023-12-11,729.58,Shipped
1836,962,2024-08-19,927.49,Shipped
1837,852,2024-12-04,315.42,Pending
1838,138,2024-02-11,883.6,Delivered
1839,230,2023-10-21,417.13,Pending
1840,726,2023-10-13,512.96,Cancelled
1841,952,2024-07-15,29.78,Cancelled
1842,762,2025-05-29,204.88,Cancelled
1843,727,2024-01-30,850.55,Pending
1844,488,2023-09-05,764.15,Shipped
1845,105,2023-07-14,895.26,Cancelled
1846,492,2024-05-22,554.49,Cancelled
1847,441,2024-06-25,929.13,Shipped
1848,545,2023-07-27,898.7,Pending
1849,629,2023-11-01,873.09,Shipped
1850,775,2024-11-17,628.75,Cancelled
1851,464,2024-05-14,226.74,Cancelled
1852,39,2023-09-19,665.36,Cancelled
1853,505,2024-07-16,380.8,Pending
1854,566,2023-12-26,816.96,Cancelled
1855,142,2023-07-26,816.9,Shipped
1856,458,2023-08-08,755.96,Shipped
1857,220,2024-11-06,256.27,Pending
1858,421,2024-01-16,736.12,Shipped
1859,263,2024-06-14,124.15,Cancelled
1860,210,2023-11-17,237.41,Shipped
1861,595,2024-11-01,726.53,Delivered
1862,732,2024-08-25,421.85,Pending
1863,772,2023-11-14,324.77,Delivered
1864,433,2024-10-27,311.25,Delivered
1865,39,2023-11-29,414.81,Delivered
1866,471,2025-02-06,890.83,Shipped
1867,661,2025-04-06,121.17,Shipped
1868,113,2024-05-03,88.48,Shipped
1869,289,2024-01-27,42.37,Shipped
1870,651,2023-12-18,583.83,Cancelled
1871,819,2023-06-27,194.41,Cancelled
1872,622,2023-12-16,559.1,Shipped
1873,646,2024-02-07,538.37,Delivered
1874,26,2024-10-16,956.85,Cancelled
1875,583,2023-11-23,41.46,Pending
1876,401,2024-07-13,427.99,Shipped
1877,681,2025-06-05,933.12,Delivered
1878,980,2025-04-24,804.58,Shipped
1879,972,2024-08-19,497.7,Cancelled
1880,679,2025-06-07,307.61,Delivered
1881,498,2024-06-18,137.57,Shipped
1882,605,2024-04-01,809.91,Delivered
1883,945,2023-09-24,955.19,Cancelled
1884,933,2025-01-30,213.49,Delivered
1885,681,2023-06-24,919.26,Cancelled
1886,478,2024-10-04,707.13,Pending
1887,351,2023-07-15,114.08,Shipped
1888,999,2024-07-20,321.8,Pending
1889,723,2025-01-22,758.29,Shipped
1890,140,2024-11-12,530.21,Pending
1891,200,2024-09-17,367.62,Shipped
1892,444,2024-02-02,407.02,Shipped
1893,447,2024-02-20,938.52,Delivered
1894,29,2024-11-27,578.61,Pending
1895,272,2024-08-18,488.67,Pending
1896,542,2023-10-05,252.58,Delivered
1897,157,2024-06-19,273.02,Pending
1898,802,2023-09-09,863.17,Pending
1899,975,2025-04-27,423.39,Delivered
1900,178,2025-05-31,361.86,Cancelled
1901,197,2024-08-29,378.49,Pending
1902,899,2024-08-02,383.97,Delivered
1903,223,2023-12-06,793.4,Cancelled
1904,636,2025-02-05,213.0,Pending
1905,479,2024-10-31,941.39,Cancelled
1906,758,2024-08-27,448.67,Shipped
1907,733,2025-06-01,396.96,Delivered
1908,213,2024-08-31,94.9,Delivered
1909,277,2024-10-11,622.68,Shipped
1910,91,2024-06-28,309.41,Pending
1911,577,2025-02-04,117.41,Pending
1912,303,2024-09-27,813.47,Delivered
1913,658,2024-06-16,478.15,Pending
1914,941,2024-07-20,639.16,Delivered
1915,699,2023-07-04,540.35,Pending
1916,524,2024-08-08,821.02,Pending
1917,2,2024-05-27,149.9,Cancelled
1918,653,2024-06-10,274.7,Cancelled
1919,817,2024-06-29,962.79,Delivered
1920,186,2025-04-11,936.15,Cancelled
1921,205,2023-08-03,506.39,Shipped
1922,237,2023-12-03,85.16,Delivered
1923,109,2024-04-24,292.91,Delivered
1924,367,2024-01-29,326.33,Cancelled
1925,57,2023-09-21,759.98,Pending
1926,163,2024-06-30,232.35,Shipped
1927,683,2023-10-22,22.28,Pending
1928,100,2024-05-10,999.02,Shipped
1929,96,2024-03-14,202.36,Cancelled
1930,502,2024-06-17,613.48,Pending
1931,312,2023-08-05,878.25,Pending
1932,754,2023-08-15,315.8,Pending
1933,656,2024-01-31,166.47,Cancelled
1934,100,2024-04-27,746.44,Shipped
1935,170,2023-09-30,411.41,Shipped
1936,941,2025-01-25,547.12,Cancelled
1937,285,2025-03-22,912.43,Cancelled
1938,472,2024-03-02,917.15,Delivered
1939,932,2025-03-06,493.46,Delivered
1940,105,2024-04-06,129.88,Cancelled
1941,826,2023-07-30,695.71,Pending
1942,77,2024-08-27,487.44,Shipped
1943,692,2025-03-04,360.95,Cancelled
1944,172,2023-11-24,209.61,Pending
1945,446,2024-06-21,999.95,Cancelled
1946,356,2025-03-03,441.21,Cancelled
1947,901,2024-01-11,794.25,Pending
1948,571,2024-06-14,602.7,Cancelled
1949,708,2024-04-20,409.85,Cancelled
1950,801,2023-08-25,188.53,Cancelled
1951,111,2023-12-01,710.76,Pending
1952,974,2023-09-24,229.72,Pending
1953,762,2023-08-01,376.62,Delivered
1954,160,2023-07-12,17.54,Shipped
1955,187,2024-01-11,926.08,Pending
1956,24,2024-03-25,227.51,Pending
1957,813,2024-03-17,15.4,Cancelled
1958,698,2024-11-08,294.0,Shipped
1959,880,2024-12-21,564.58,Delivered
1960,85,2024-10-20,503.18,Cancelled
1961,636,2024-01-15,566.59,Cancelled
1962,999,2023-12-19,300.32,Cancelled
1963,769,2024-08-09,970.19,Shipped
1964,891,2025-02-21,46.93,Pending
1965,170,2024-02-26,971.64,Delivered
1966,717,2025-01-15,651.38,Shipped
1967,4,2023-08-20,209.59,Delivered
1968,811,2024-03-19,685.61,Pending
1969,418,2023-10-21,383.37,Delivered
1970,404,2023-09-16,229.76,Cancelled
1971,514,2025-01-18,12.84,Pending
1972,473,2023-10-15,864.86,Delivered
1973,484,2024-10-07,674.85,Shipped
1974,25,2024-10-02,794.39,Shipped
1975,29,2024-02-09,485.35,Cancelled
1976,517,2024-05-23,768.6,Delivered
1977,422,2025-01-02,637.07,Pending
1978,513,2024-02-07,964.44,Delivered
1979,332,2023-09-07,495.73,Cancelled
1980,615,2025-05-05,188.61,Pending
1981,815,2024-09-06,83.91,Pending
1982,994,2024-01-19,136.76,Delivered
1983,40,2024-11-14,794.42,Delivered
1984,508,2023-08-16,690.36,Shipped
1985,318,2023-06-22,516.86,Shipped
1986,691,2024-10-10,350.53,Pending
1987,970,2024-10-02,433.02,Delivered
1988,926,2024-09-12,655.13,Shipped
1989,635,2024-10-05,104.53,Pending
1990,716,2024-07-11,838.32,Shipped
1991,224,2025-01-29,536.75,Shipped
1992,107,2023-12-02,325.53,Delivered
1993,267,2024-10-19,886.93,Delivered
1994,62,2025-02-23,979.56,Delivered
1995,16,2024-11-14,385.62,Delivered
1996,30,2023-09-07,566.01,Pending
1997,661,2024-04-24,676.02,Cancelled
1998,370,2024-06-14,804.12,Pending
1999,380,2025-03-24,743.07,Pending
2000,232,2023-07-30,221.12,Shipped
2001,581,2025-06-03,533.56,Delivered
2002,990,2024-01-09,734.52,Shipped
2003,482,2025-04-03,906.0,Delivered
2004,725,2025-05-15,750.32,Delivered
2005,273,2025-02-17,278.77,Pending
2006,350,2025-03-21,145.3,Pending
2007,902,2025-02-07,170.49,Pending
2008,848,2025-06-16,303.92,Delivered
2009,18,2024-05-12,623.93,Delivered
2010,641,2023-09-01,558.02,Delivered
2011,556,2024-11-15,651.86,Pending
2012,190,2023-10-19,874.67,Pending
2013,443,2023-07-14,215.49,Delivered
2014,37,2024-07-14,469.34,Pending
2015,69,2024-06-16,677.91,Cancelled
2016,65,2025-03-11,617.27,Delivered
2017,296,2025-01-10,429.09,Delivered
2018,14,2024-11-30,78.6,Pending
2019,280,2023-08-07,42.27,Shipped
2020,309,2024-04-15,44.13,Pending
2021,946,2025-03-01,757.66,Cancelled
2022,249,2025-03-05,61.93,Cancelled
2023,467,2025-06-16,589.44,Cancelled
2024,428,2024-10-26,78.65,Shipped
2025,554,2025-04-11,928.09,Pending
2026,435,2024-12-21,287.0,Shipped
2027,313,2024-12-31,750.51,Pending
2028,582,2024-11-28,773.69,Pending
2029,320,2024-01-23,878.7,Shipped
2030,42,2024-04-02,423.79,Cancelled
2031,396,2024-05-01,836.26,Pending
2032,292,2025-01-13,746.42,Shipped
2033,796,2025-05-07,537.69,Pending
2034,372,2023-07-29,933.96,Delivered
2035,583,2025-05-11,445.11,Cancelled
2036,362,2024-08-27,598.62,Shipped
2037,395,2023-08-15,874.86,Pending
2038,680,2024-11-07,157.88,Cancelled
2039,247,2024-10-04,46.22,Shipped
2040,759,2024-02-05,415.26,Cancelled
2041,251,2024-05-24,235.69,Shipped
2042,709,2025-05-27,589.03,Cancelled
